Assembly Accession	ANI Best ANI match ANI	ANI Best ANI match Assembly	ANI Best ANI match Assembly Coverage	ANI Best ANI match Type Category	ANI Best ANI match Organism	ANI Best ANI match Type Assembly Coverage	ANI Best match status	ANI Category	ANI Check status	ANI Comment	ANI Declared ANI match ANI	ANI Declared ANI match Assembly	ANI Declared ANI match Assembly Coverage	ANI Declared ANI match Type Category	ANI Declared ANI match Organism	ANI Declared ANI match Type Assembly Coverage	ANI Submitted organism	ANI Submitted species	Annotation BUSCO Complete 	Annotation BUSCO Duplicated 	Annotation BUSCO Fragmented 	Annotation BUSCO Lineage 	Annotation BUSCO Missing 	Annotation BUSCO Single Copy 	Annotation BUSCO Total Count 	Annotation BUSCO Version 	Annotation Count Gene Non-coding	Annotation Count Gene Other	Annotation Count Gene Protein-coding	Annotation Count Gene Pseudogene	Annotation Count Gene Total	Annotation Method	Annotation Name	Annotation Pipeline	Annotation Provider	Annotation Release Date	Annotation Release Version	Annotation Report URL	Annotation Software Version	Annotation Status	Assembly Assembly Method	Assembly Atypical Is Atypical	Assembly Atypical Warnings	Assembly BioProject Accession	Assembly BioProject Lineage Accession	Assembly BioProject Lineage Parent Accession	Assembly BioProject Lineage Parent Accessions	Assembly BioProject Lineage Title	Assembly BioSample Accession	Assembly BioSample Age 	Assembly BioSample Attribute Name	Assembly BioSample Attribute Value	Assembly BioSample Biomaterial provider 	Assembly BioSample BioProject Accession	Assembly BioSample BioProject Parent Accession	Assembly BioSample BioProject Parent Accessions	Assembly BioSample BioProject Title	Assembly BioSample Breed 	Assembly BioSample Collected by 	Assembly BioSample Collection date 	Assembly BioSample Cultivar 	Assembly BioSample Description Comment	Assembly BioSample Description Organism Common Name	Assembly BioSample Description Organism Infraspecific Names Breed	Assembly BioSample Description Organism Infraspecific Names Cultivar	Assembly BioSample Description Organism Infraspecific Names Ecotype	Assembly BioSample Description Organism Infraspecific Names Isolate	Assembly BioSample Description Organism Infraspecific Names Sex	Assembly BioSample Description Organism Infraspecific Names Strain	Assembly BioSample Description Organism Name	Assembly BioSample Description Organism Pangolin Classification	Assembly BioSample Description Organism Taxonomic ID	Assembly BioSample Description Title	Assembly BioSample Development stage 	Assembly BioSample Ecotype 	Assembly BioSample Geographic location 	Assembly BioSample Host 	Assembly BioSample Host disease 	Assembly BioSample Identified by 	Assembly BioSample Sample Identifiers Database	Assembly BioSample Sample Identifiers Label	Assembly BioSample Sample Identifiers Value	Assembly BioSample IFSAC category 	Assembly BioSample Isolate 	Assembly BioSample Isolate name alias 	Assembly BioSample Isolation source 	Assembly BioSample Last updated	Assembly BioSample Latitude / Longitude 	Assembly BioSample Models	Assembly BioSample Owner Contact Lab	Assembly BioSample Owner Name	Assembly BioSample Package	Assembly BioSample Project name  	Assembly BioSample Publication date	Assembly BioSample Sample name 	Assembly BioSample Serotype 	Assembly BioSample Serovar 	Assembly BioSample Sex 	Assembly BioSample Source type 	Assembly BioSample Status Status	Assembly BioSample Status When	Assembly BioSample Strain 	Assembly BioSample Sub-species 	Assembly BioSample Submission date	Assembly BioSample Tissue 	Assembly Blast URL	Assembly Description	Assembly Level	Assembly Linked Assembly Accession	Assembly Linked Assembly Type	Assembly Name	Assembly Notes 	Assembly Paired Assembly Accession	Assembly Paired Assembly Changed	Assembly Paired Assembly Manual Diff	Assembly Paired Assembly Name	Assembly Paired Assembly Only Genbank	Assembly Paired Assembly Only RefSeq	Assembly Paired Assembly Status	Assembly Refseq Category	Assembly Release Date	Assembly Sequencing Tech	Assembly Status	Assembly Submitter	Assembly Suppression Reason	Assembly Synonym	Assembly Type	Assembly Stats Contig L50	Assembly Stats Contig N50	Assembly Stats Gaps Between Scaffolds Count	Assembly Stats GC Count	Assembly Stats GC Percent	Assembly Stats Genome Coverage	Assembly Stats Number of Component Sequences	Assembly Stats Number of Contigs	Assembly Stats Number of Organelles	Assembly Stats Number of Scaffolds	Assembly Stats Scaffold L50	Assembly Stats Scaffold N50	Assembly Stats Total Number of Chromosomes	Assembly Stats Total Sequence Length	Assembly Stats Total Ungapped Length	CheckM completeness	CheckM completeness percentile	CheckM contamination	CheckM marker set	CheckM marker set rank	CheckM species tax id	CheckM version	Current Accession	Organelle Assembly Name	Organelle BioProject Accessions	Organelle Description	Organelle Infraspecific Name	Organelle Submitter	Organelle Total Seq Length	Organism Common Name	Organism Infraspecific Names Breed	Organism Infraspecific Names Cultivar	Organism Infraspecific Names Ecotype	Organism Infraspecific Names Isolate	Organism Infraspecific Names Sex	Organism Infraspecific Names Strain	Organism Name	Organism Pangolin Classification	Organism Taxonomic ID	Source Database	Type Material Display Text	Type Material Label	WGS contigs URL	WGS project accession	WGS URL
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		isol_growth_condt	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		host	Homo sapiens								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			JCVI	Sample name	HMP036-454 Sample				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		host	Homo sapiens								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		project_type	Reference Genome								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			JCVI	Sample name	HMP036-454 Sample				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		project_type	Reference Genome								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		lat_lon	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			JCVI	Sample name	HMP036-454 Sample				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		lat_lon	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		env_broad_scale	terrestrial biome [ENVO:00000446]								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			JCVI	Sample name	HMP036-454 Sample				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		env_broad_scale	terrestrial biome [ENVO:00000446]								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		misc_param: HMP body site	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			JCVI	Sample name	HMP036-454 Sample				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		misc_param: HMP body site	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		nucleic acid extraction	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			JCVI	Sample name	HMP036-454 Sample				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
GCF_000175375.1	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	species_match	type	OK	na	99.98	GCA_011612265.2	99.85	type	Corynebacterium matruchotii	99.48	Corynebacterium matruchotii ATCC 14266	Corynebacterium matruchotii									65		2491	21	2577	Best-placed reference protein set; GeneMarkS-2+	GCF_000175375.1-RS_2024_03_30	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	NCBI RefSeq	2024-03-30			6.7		Celera Assembler v. 5.3			PRJNA31011	PRJNA28331		PRJNA43021	Genomes of microorganisms that have been isolated in and on the human body, to be used as Reference Genomes for the Human Microbiome Project (HMP)	SAMN00001942		nucleic acid extraction	not determined								not determined		Keywords: GSC:MIxS;MIGS:6.0								Corynebacterium matruchotii ATCC 14266		553207	MIGS Cultured Bacterial/Archaeal sample from Corynebacterium matruchotii ATCC 14266			not determined	Homo sapiens			SRA		SRS002114				missing	2024-09-29T02:00:07.915	not determined	MIGS.ba		J. Craig Venter Institute	MIGS.ba.6.0	Corynebacterium matruchotii ATCC 14266	2009-02-26T00:00:00.000						live	2013-08-28T13:58:00	ATCC 14266		2009-02-26T15:41:05.800				Contig			ASM17537v1		GCA_000175375.1			Annotation submitted by J. Craig Venter Institute			current	reference genome	2010-09-01	454	current	J. Craig Venter Institute			haploid	2	667132		1630402	57	19.3x	8	8						2855988	2855988	97.75	80	2.44	Corynebacterium matruchotii	species	43768	v1.2.2	GCF_000175375.1													ATCC 14266	Corynebacterium matruchotii ATCC 14266		553207	SOURCE_DATABASE_REFSEQ	assembly from type material	TYPE_MATERIAL	https://www.ncbi.nlm.nih.gov/Traces/wgs/ACSH02	ACSH02	https://www.ncbi.nlm.nih.gov/nuccore/ACSH00000000.2
